,air_store_id,visit_datetime,reserve_visitors
56296,air_b8a5ee69e5fdcc5b,2016-11-02 00:00:00+00:00,
56297,air_b8a5ee69e5fdcc5b,2016-11-03 00:00:00+00:00,2.0
56298,air_b8a5ee69e5fdcc5b,2016-11-04 00:00:00+00:00,
56299,air_b8a5ee69e5fdcc5b,2016-11-05 00:00:00+00:00,7.0
56300,air_b8a5ee69e5fdcc5b,2016-11-06 00:00:00+00:00,4.0
56301,air_b8a5ee69e5fdcc5b,2016-11-07 00:00:00+00:00,2.0
56302,air_b8a5ee69e5fdcc5b,2016-11-08 00:00:00+00:00,
56303,air_b8a5ee69e5fdcc5b,2016-11-09 00:00:00+00:00,
56304,air_b8a5ee69e5fdcc5b,2016-11-10 00:00:00+00:00,
56305,air_b8a5ee69e5fdcc5b,2016-11-11 00:00:00+00:00,2.0
56306,air_b8a5ee69e5fdcc5b,2016-11-12 00:00:00+00:00,9.0
56307,air_b8a5ee69e5fdcc5b,2016-11-13 00:00:00+00:00,4.0
56308,air_b8a5ee69e5fdcc5b,2016-11-14 00:00:00+00:00,
56309,air_b8a5ee69e5fdcc5b,2016-11-15 00:00:00+00:00,
56310,air_b8a5ee69e5fdcc5b,2016-11-16 00:00:00+00:00,
56311,air_b8a5ee69e5fdcc5b,2016-11-17 00:00:00+00:00,3.0
56312,air_b8a5ee69e5fdcc5b,2016-11-18 00:00:00+00:00,2.0
56313,air_b8a5ee69e5fdcc5b,2016-11-19 00:00:00+00:00,11.0
56314,air_b8a5ee69e5fdcc5b,2016-11-20 00:00:00+00:00,18.0
56315,air_b8a5ee69e5fdcc5b,2016-11-21 00:00:00+00:00,8.0
56316,air_b8a5ee69e5fdcc5b,2016-11-22 00:00:00+00:00,
56317,air_b8a5ee69e5fdcc5b,2016-11-23 00:00:00+00:00,6.0
56318,air_b8a5ee69e5fdcc5b,2016-11-24 00:00:00+00:00,
56319,air_b8a5ee69e5fdcc5b,2016-11-25 00:00:00+00:00,
56320,air_b8a5ee69e5fdcc5b,2016-11-26 00:00:00+00:00,
56321,air_b8a5ee69e5fdcc5b,2016-11-27 00:00:00+00:00,
56322,air_b8a5ee69e5fdcc5b,2016-11-28 00:00:00+00:00,
56323,air_b8a5ee69e5fdcc5b,2016-11-29 00:00:00+00:00,
56324,air_b8a5ee69e5fdcc5b,2016-11-30 00:00:00+00:00,
56325,air_b8a5ee69e5fdcc5b,2016-12-01 00:00:00+00:00,
56326,air_b8a5ee69e5fdcc5b,2016-12-02 00:00:00+00:00,
56327,air_b8a5ee69e5fdcc5b,2016-12-03 00:00:00+00:00,4.0
56328,air_b8a5ee69e5fdcc5b,2016-12-04 00:00:00+00:00,
56329,air_b8a5ee69e5fdcc5b,2016-12-05 00:00:00+00:00,
56330,air_b8a5ee69e5fdcc5b,2016-12-06 00:00:00+00:00,
56331,air_b8a5ee69e5fdcc5b,2016-12-07 00:00:00+00:00,
56332,air_b8a5ee69e5fdcc5b,2016-12-08 00:00:00+00:00,
56333,air_b8a5ee69e5fdcc5b,2016-12-09 00:00:00+00:00,26.0
56334,air_b8a5ee69e5fdcc5b,2016-12-10 00:00:00+00:00,4.0
56335,air_b8a5ee69e5fdcc5b,2016-12-11 00:00:00+00:00,15.0
56336,air_b8a5ee69e5fdcc5b,2016-12-12 00:00:00+00:00,
56337,air_b8a5ee69e5fdcc5b,2016-12-13 00:00:00+00:00,
56338,air_b8a5ee69e5fdcc5b,2016-12-14 00:00:00+00:00,
56339,air_b8a5ee69e5fdcc5b,2016-12-15 00:00:00+00:00,
56340,air_b8a5ee69e5fdcc5b,2016-12-16 00:00:00+00:00,2.0
56341,air_b8a5ee69e5fdcc5b,2016-12-17 00:00:00+00:00,4.0
56342,air_b8a5ee69e5fdcc5b,2016-12-18 00:00:00+00:00,4.0
56343,air_b8a5ee69e5fdcc5b,2016-12-19 00:00:00+00:00,2.0
56344,air_b8a5ee69e5fdcc5b,2016-12-20 00:00:00+00:00,2.0
56345,air_b8a5ee69e5fdcc5b,2016-12-21 00:00:00+00:00,
56346,air_b8a5ee69e5fdcc5b,2016-12-22 00:00:00+00:00,
56347,air_b8a5ee69e5fdcc5b,2016-12-23 00:00:00+00:00,11.0
56348,air_b8a5ee69e5fdcc5b,2016-12-24 00:00:00+00:00,2.0
56349,air_b8a5ee69e5fdcc5b,2016-12-25 00:00:00+00:00,7.0
56350,air_b8a5ee69e5fdcc5b,2016-12-26 00:00:00+00:00,
56351,air_b8a5ee69e5fdcc5b,2016-12-27 00:00:00+00:00,6.0
56352,air_b8a5ee69e5fdcc5b,2016-12-28 00:00:00+00:00,5.0
56353,air_b8a5ee69e5fdcc5b,2016-12-29 00:00:00+00:00,9.0
56354,air_b8a5ee69e5fdcc5b,2016-12-30 00:00:00+00:00,
56355,air_b8a5ee69e5fdcc5b,2016-12-31 00:00:00+00:00,
56356,air_b8a5ee69e5fdcc5b,2017-01-01 00:00:00+00:00,
56357,air_b8a5ee69e5fdcc5b,2017-01-02 00:00:00+00:00,4.0
56358,air_b8a5ee69e5fdcc5b,2017-01-03 00:00:00+00:00,
56359,air_b8a5ee69e5fdcc5b,2017-01-04 00:00:00+00:00,2.0
56360,air_b8a5ee69e5fdcc5b,2017-01-05 00:00:00+00:00,
56361,air_b8a5ee69e5fdcc5b,2017-01-06 00:00:00+00:00,
56362,air_b8a5ee69e5fdcc5b,2017-01-07 00:00:00+00:00,2.0
56363,air_b8a5ee69e5fdcc5b,2017-01-08 00:00:00+00:00,2.0
56364,air_b8a5ee69e5fdcc5b,2017-01-09 00:00:00+00:00,11.0
56365,air_b8a5ee69e5fdcc5b,2017-01-10 00:00:00+00:00,
56366,air_b8a5ee69e5fdcc5b,2017-01-11 00:00:00+00:00,3.0
56367,air_b8a5ee69e5fdcc5b,2017-01-12 00:00:00+00:00,
56368,air_b8a5ee69e5fdcc5b,2017-01-13 00:00:00+00:00,
56369,air_b8a5ee69e5fdcc5b,2017-01-14 00:00:00+00:00,3.0
56370,air_b8a5ee69e5fdcc5b,2017-01-15 00:00:00+00:00,11.0
56371,air_b8a5ee69e5fdcc5b,2017-01-16 00:00:00+00:00,
56372,air_b8a5ee69e5fdcc5b,2017-01-17 00:00:00+00:00,
56373,air_b8a5ee69e5fdcc5b,2017-01-18 00:00:00+00:00,
56374,air_b8a5ee69e5fdcc5b,2017-01-19 00:00:00+00:00,
56375,air_b8a5ee69e5fdcc5b,2017-01-20 00:00:00+00:00,
56376,air_b8a5ee69e5fdcc5b,2017-01-21 00:00:00+00:00,4.0
56377,air_b8a5ee69e5fdcc5b,2017-01-22 00:00:00+00:00,4.0
56378,air_b8a5ee69e5fdcc5b,2017-01-23 00:00:00+00:00,
56379,air_b8a5ee69e5fdcc5b,2017-01-24 00:00:00+00:00,
56380,air_b8a5ee69e5fdcc5b,2017-01-25 00:00:00+00:00,
56381,air_b8a5ee69e5fdcc5b,2017-01-26 00:00:00+00:00,
56382,air_b8a5ee69e5fdcc5b,2017-01-27 00:00:00+00:00,
56383,air_b8a5ee69e5fdcc5b,2017-01-28 00:00:00+00:00,10.0
56384,air_b8a5ee69e5fdcc5b,2017-01-29 00:00:00+00:00,
56385,air_b8a5ee69e5fdcc5b,2017-01-30 00:00:00+00:00,
56386,air_b8a5ee69e5fdcc5b,2017-01-31 00:00:00+00:00,
56387,air_b8a5ee69e5fdcc5b,2017-02-01 00:00:00+00:00,
56388,air_b8a5ee69e5fdcc5b,2017-02-02 00:00:00+00:00,
56389,air_b8a5ee69e5fdcc5b,2017-02-03 00:00:00+00:00,
56390,air_b8a5ee69e5fdcc5b,2017-02-04 00:00:00+00:00,6.0
56391,air_b8a5ee69e5fdcc5b,2017-02-05 00:00:00+00:00,5.0
56392,air_b8a5ee69e5fdcc5b,2017-02-06 00:00:00+00:00,
56393,air_b8a5ee69e5fdcc5b,2017-02-07 00:00:00+00:00,
56394,air_b8a5ee69e5fdcc5b,2017-02-08 00:00:00+00:00,
56395,air_b8a5ee69e5fdcc5b,2017-02-09 00:00:00+00:00,
56396,air_b8a5ee69e5fdcc5b,2017-02-10 00:00:00+00:00,
56397,air_b8a5ee69e5fdcc5b,2017-02-11 00:00:00+00:00,2.0
56398,air_b8a5ee69e5fdcc5b,2017-02-12 00:00:00+00:00,8.0
56399,air_b8a5ee69e5fdcc5b,2017-02-13 00:00:00+00:00,
56400,air_b8a5ee69e5fdcc5b,2017-02-14 00:00:00+00:00,
56401,air_b8a5ee69e5fdcc5b,2017-02-15 00:00:00+00:00,
56402,air_b8a5ee69e5fdcc5b,2017-02-16 00:00:00+00:00,2.0
56403,air_b8a5ee69e5fdcc5b,2017-02-17 00:00:00+00:00,2.0
56404,air_b8a5ee69e5fdcc5b,2017-02-18 00:00:00+00:00,2.0
56405,air_b8a5ee69e5fdcc5b,2017-02-19 00:00:00+00:00,2.0
56406,air_b8a5ee69e5fdcc5b,2017-02-20 00:00:00+00:00,1.0
56407,air_b8a5ee69e5fdcc5b,2017-02-21 00:00:00+00:00,
56408,air_b8a5ee69e5fdcc5b,2017-02-22 00:00:00+00:00,
56409,air_b8a5ee69e5fdcc5b,2017-02-23 00:00:00+00:00,
56410,air_b8a5ee69e5fdcc5b,2017-02-24 00:00:00+00:00,
56411,air_b8a5ee69e5fdcc5b,2017-02-25 00:00:00+00:00,4.0
56412,air_b8a5ee69e5fdcc5b,2017-02-26 00:00:00+00:00,3.0
56413,air_b8a5ee69e5fdcc5b,2017-02-27 00:00:00+00:00,
56414,air_b8a5ee69e5fdcc5b,2017-02-28 00:00:00+00:00,
56415,air_b8a5ee69e5fdcc5b,2017-03-01 00:00:00+00:00,
56416,air_b8a5ee69e5fdcc5b,2017-03-02 00:00:00+00:00,
56417,air_b8a5ee69e5fdcc5b,2017-03-03 00:00:00+00:00,
56418,air_b8a5ee69e5fdcc5b,2017-03-04 00:00:00+00:00,5.0
56419,air_b8a5ee69e5fdcc5b,2017-03-05 00:00:00+00:00,4.0
56420,air_b8a5ee69e5fdcc5b,2017-03-06 00:00:00+00:00,
56421,air_b8a5ee69e5fdcc5b,2017-03-07 00:00:00+00:00,
56422,air_b8a5ee69e5fdcc5b,2017-03-08 00:00:00+00:00,5.0
56423,air_b8a5ee69e5fdcc5b,2017-03-09 00:00:00+00:00,
56424,air_b8a5ee69e5fdcc5b,2017-03-10 00:00:00+00:00,
56425,air_b8a5ee69e5fdcc5b,2017-03-11 00:00:00+00:00,5.0
56426,air_b8a5ee69e5fdcc5b,2017-03-12 00:00:00+00:00,9.0
56427,air_b8a5ee69e5fdcc5b,2017-03-13 00:00:00+00:00,
56428,air_b8a5ee69e5fdcc5b,2017-03-14 00:00:00+00:00,4.0
56429,air_b8a5ee69e5fdcc5b,2017-03-15 00:00:00+00:00,
56430,air_b8a5ee69e5fdcc5b,2017-03-16 00:00:00+00:00,5.0
56431,air_b8a5ee69e5fdcc5b,2017-03-17 00:00:00+00:00,
56432,air_b8a5ee69e5fdcc5b,2017-03-18 00:00:00+00:00,11.0
56433,air_b8a5ee69e5fdcc5b,2017-03-19 00:00:00+00:00,17.0
56434,air_b8a5ee69e5fdcc5b,2017-03-20 00:00:00+00:00,12.0
56435,air_b8a5ee69e5fdcc5b,2017-03-21 00:00:00+00:00,
56436,air_b8a5ee69e5fdcc5b,2017-03-22 00:00:00+00:00,
56437,air_b8a5ee69e5fdcc5b,2017-03-23 00:00:00+00:00,4.0
56438,air_b8a5ee69e5fdcc5b,2017-03-24 00:00:00+00:00,5.0
56439,air_b8a5ee69e5fdcc5b,2017-03-25 00:00:00+00:00,3.0
56440,air_b8a5ee69e5fdcc5b,2017-03-26 00:00:00+00:00,10.0
56441,air_b8a5ee69e5fdcc5b,2017-03-27 00:00:00+00:00,
56442,air_b8a5ee69e5fdcc5b,2017-03-28 00:00:00+00:00,
56443,air_b8a5ee69e5fdcc5b,2017-03-29 00:00:00+00:00,
56444,air_b8a5ee69e5fdcc5b,2017-03-30 00:00:00+00:00,
56445,air_b8a5ee69e5fdcc5b,2017-03-31 00:00:00+00:00,6.0
56446,air_b8a5ee69e5fdcc5b,2017-04-01 00:00:00+00:00,
56447,air_b8a5ee69e5fdcc5b,2017-04-02 00:00:00+00:00,5.0
56448,air_b8a5ee69e5fdcc5b,2017-04-03 00:00:00+00:00,7.0
56449,air_b8a5ee69e5fdcc5b,2017-04-04 00:00:00+00:00,
56450,air_b8a5ee69e5fdcc5b,2017-04-05 00:00:00+00:00,4.0
56451,air_b8a5ee69e5fdcc5b,2017-04-06 00:00:00+00:00,2.0
56452,air_b8a5ee69e5fdcc5b,2017-04-07 00:00:00+00:00,
56453,air_b8a5ee69e5fdcc5b,2017-04-08 00:00:00+00:00,5.0
56454,air_b8a5ee69e5fdcc5b,2017-04-09 00:00:00+00:00,12.0
56455,air_b8a5ee69e5fdcc5b,2017-04-10 00:00:00+00:00,2.0
56456,air_b8a5ee69e5fdcc5b,2017-04-11 00:00:00+00:00,7.0
56457,air_b8a5ee69e5fdcc5b,2017-04-12 00:00:00+00:00,
56458,air_b8a5ee69e5fdcc5b,2017-04-13 00:00:00+00:00,
56459,air_b8a5ee69e5fdcc5b,2017-04-14 00:00:00+00:00,6.0
56460,air_b8a5ee69e5fdcc5b,2017-04-15 00:00:00+00:00,4.0
56461,air_b8a5ee69e5fdcc5b,2017-04-16 00:00:00+00:00,
56462,air_b8a5ee69e5fdcc5b,2017-04-17 00:00:00+00:00,
56463,air_b8a5ee69e5fdcc5b,2017-04-18 00:00:00+00:00,
56464,air_b8a5ee69e5fdcc5b,2017-04-19 00:00:00+00:00,
56465,air_b8a5ee69e5fdcc5b,2017-04-20 00:00:00+00:00,
56466,air_b8a5ee69e5fdcc5b,2017-04-21 00:00:00+00:00,
56467,air_b8a5ee69e5fdcc5b,2017-04-22 00:00:00+00:00,2.0
56468,air_b8a5ee69e5fdcc5b,2017-04-23 00:00:00+00:00,
56469,air_b8a5ee69e5fdcc5b,2017-04-24 00:00:00+00:00,
56470,air_b8a5ee69e5fdcc5b,2017-04-25 00:00:00+00:00,
56471,air_b8a5ee69e5fdcc5b,2017-04-26 00:00:00+00:00,
56472,air_b8a5ee69e5fdcc5b,2017-04-27 00:00:00+00:00,5.0
56473,air_b8a5ee69e5fdcc5b,2017-04-28 00:00:00+00:00,
56474,air_b8a5ee69e5fdcc5b,2017-04-29 00:00:00+00:00,4.0
56475,air_b9e27558fb8bd5c4,2016-01-05 00:00:00+00:00,5.0
56476,air_b9e27558fb8bd5c4,2016-01-06 00:00:00+00:00,
56477,air_b9e27558fb8bd5c4,2016-01-07 00:00:00+00:00,6.0
56478,air_b9e27558fb8bd5c4,2016-01-08 00:00:00+00:00,2.0
56479,air_b9e27558fb8bd5c4,2016-01-09 00:00:00+00:00,14.0
56480,air_b9e27558fb8bd5c4,2016-01-10 00:00:00+00:00,
56481,air_b9e27558fb8bd5c4,2016-01-11 00:00:00+00:00,
56482,air_b9e27558fb8bd5c4,2016-01-12 00:00:00+00:00,2.0
56483,air_b9e27558fb8bd5c4,2016-01-13 00:00:00+00:00,17.0
56484,air_b9e27558fb8bd5c4,2016-01-14 00:00:00+00:00,
56485,air_b9e27558fb8bd5c4,2016-01-15 00:00:00+00:00,12.0
56486,air_b9e27558fb8bd5c4,2016-01-16 00:00:00+00:00,
56487,air_b9e27558fb8bd5c4,2016-01-17 00:00:00+00:00,
56488,air_b9e27558fb8bd5c4,2016-01-18 00:00:00+00:00,5.0
56489,air_b9e27558fb8bd5c4,2016-01-19 00:00:00+00:00,5.0
56490,air_b9e27558fb8bd5c4,2016-01-20 00:00:00+00:00,
56491,air_b9e27558fb8bd5c4,2016-01-21 00:00:00+00:00,
56492,air_b9e27558fb8bd5c4,2016-01-22 00:00:00+00:00,4.0
56493,air_b9e27558fb8bd5c4,2016-01-23 00:00:00+00:00,22.0
56494,air_b9e27558fb8bd5c4,2016-01-24 00:00:00+00:00,
56495,air_b9e27558fb8bd5c4,2016-01-25 00:00:00+00:00,17.0
56496,air_b9e27558fb8bd5c4,2016-01-26 00:00:00+00:00,6.0
56497,air_b9e27558fb8bd5c4,2016-01-27 00:00:00+00:00,18.0
56498,air_b9e27558fb8bd5c4,2016-01-28 00:00:00+00:00,10.0
56499,air_b9e27558fb8bd5c4,2016-01-29 00:00:00+00:00,16.0
56500,air_b9e27558fb8bd5c4,2016-01-30 00:00:00+00:00,
56501,air_b9e27558fb8bd5c4,2016-01-31 00:00:00+00:00,
56502,air_b9e27558fb8bd5c4,2016-02-01 00:00:00+00:00,24.0
56503,air_b9e27558fb8bd5c4,2016-02-02 00:00:00+00:00,6.0
56504,air_b9e27558fb8bd5c4,2016-02-03 00:00:00+00:00,2.0
56505,air_b9e27558fb8bd5c4,2016-02-04 00:00:00+00:00,
56506,air_b9e27558fb8bd5c4,2016-02-05 00:00:00+00:00,13.0
56507,air_b9e27558fb8bd5c4,2016-02-06 00:00:00+00:00,
56508,air_b9e27558fb8bd5c4,2016-02-07 00:00:00+00:00,
56509,air_b9e27558fb8bd5c4,2016-02-08 00:00:00+00:00,
56510,air_b9e27558fb8bd5c4,2016-02-09 00:00:00+00:00,8.0
56511,air_b9e27558fb8bd5c4,2016-02-10 00:00:00+00:00,13.0
56512,air_b9e27558fb8bd5c4,2016-02-11 00:00:00+00:00,
56513,air_b9e27558fb8bd5c4,2016-02-12 00:00:00+00:00,20.0
56514,air_b9e27558fb8bd5c4,2016-02-13 00:00:00+00:00,
56515,air_b9e27558fb8bd5c4,2016-02-14 00:00:00+00:00,
56516,air_b9e27558fb8bd5c4,2016-02-15 00:00:00+00:00,10.0
56517,air_b9e27558fb8bd5c4,2016-02-16 00:00:00+00:00,6.0
56518,air_b9e27558fb8bd5c4,2016-02-17 00:00:00+00:00,11.0
56519,air_b9e27558fb8bd5c4,2016-02-18 00:00:00+00:00,4.0
56520,air_b9e27558fb8bd5c4,2016-02-19 00:00:00+00:00,5.0
56521,air_b9e27558fb8bd5c4,2016-02-20 00:00:00+00:00,
56522,air_b9e27558fb8bd5c4,2016-02-21 00:00:00+00:00,
56523,air_b9e27558fb8bd5c4,2016-02-22 00:00:00+00:00,
56524,air_b9e27558fb8bd5c4,2016-02-23 00:00:00+00:00,
56525,air_b9e27558fb8bd5c4,2016-02-24 00:00:00+00:00,12.0
56526,air_b9e27558fb8bd5c4,2016-02-25 00:00:00+00:00,2.0
56527,air_b9e27558fb8bd5c4,2016-02-26 00:00:00+00:00,10.0
56528,air_b9e27558fb8bd5c4,2016-02-27 00:00:00+00:00,
56529,air_b9e27558fb8bd5c4,2016-02-28 00:00:00+00:00,
56530,air_b9e27558fb8bd5c4,2016-02-29 00:00:00+00:00,
56531,air_b9e27558fb8bd5c4,2016-03-01 00:00:00+00:00,
56532,air_b9e27558fb8bd5c4,2016-03-02 00:00:00+00:00,
56533,air_b9e27558fb8bd5c4,2016-03-03 00:00:00+00:00,10.0
56534,air_b9e27558fb8bd5c4,2016-03-04 00:00:00+00:00,5.0
56535,air_b9e27558fb8bd5c4,2016-03-05 00:00:00+00:00,
56536,air_b9e27558fb8bd5c4,2016-03-06 00:00:00+00:00,
56537,air_b9e27558fb8bd5c4,2016-03-07 00:00:00+00:00,
56538,air_b9e27558fb8bd5c4,2016-03-08 00:00:00+00:00,
56539,air_b9e27558fb8bd5c4,2016-03-09 00:00:00+00:00,8.0
56540,air_b9e27558fb8bd5c4,2016-03-10 00:00:00+00:00,
56541,air_b9e27558fb8bd5c4,2016-03-11 00:00:00+00:00,6.0
56542,air_b9e27558fb8bd5c4,2016-03-12 00:00:00+00:00,14.0
56543,air_b9e27558fb8bd5c4,2016-03-13 00:00:00+00:00,
56544,air_b9e27558fb8bd5c4,2016-03-14 00:00:00+00:00,2.0
56545,air_b9e27558fb8bd5c4,2016-03-15 00:00:00+00:00,
56546,air_b9e27558fb8bd5c4,2016-03-16 00:00:00+00:00,6.0
56547,air_b9e27558fb8bd5c4,2016-03-17 00:00:00+00:00,12.0
56548,air_b9e27558fb8bd5c4,2016-03-18 00:00:00+00:00,12.0
56549,air_b9e27558fb8bd5c4,2016-03-19 00:00:00+00:00,
56550,air_b9e27558fb8bd5c4,2016-03-20 00:00:00+00:00,
56551,air_b9e27558fb8bd5c4,2016-03-21 00:00:00+00:00,10.0
56552,air_b9e27558fb8bd5c4,2016-03-22 00:00:00+00:00,5.0
56553,air_b9e27558fb8bd5c4,2016-03-23 00:00:00+00:00,
56554,air_b9e27558fb8bd5c4,2016-03-24 00:00:00+00:00,6.0
56555,air_b9e27558fb8bd5c4,2016-03-25 00:00:00+00:00,9.0
56556,air_b9e27558fb8bd5c4,2016-03-26 00:00:00+00:00,
56557,air_b9e27558fb8bd5c4,2016-03-27 00:00:00+00:00,
56558,air_b9e27558fb8bd5c4,2016-03-28 00:00:00+00:00,8.0
56559,air_b9e27558fb8bd5c4,2016-03-29 00:00:00+00:00,20.0
56560,air_b9e27558fb8bd5c4,2016-03-30 00:00:00+00:00,3.0
56561,air_b9e27558fb8bd5c4,2016-03-31 00:00:00+00:00,7.0
56562,air_b9e27558fb8bd5c4,2016-04-01 00:00:00+00:00,
56563,air_b9e27558fb8bd5c4,2016-04-02 00:00:00+00:00,
56564,air_b9e27558fb8bd5c4,2016-04-03 00:00:00+00:00,
56565,air_b9e27558fb8bd5c4,2016-04-04 00:00:00+00:00,13.0
56566,air_b9e27558fb8bd5c4,2016-04-05 00:00:00+00:00,
56567,air_b9e27558fb8bd5c4,2016-04-06 00:00:00+00:00,
56568,air_b9e27558fb8bd5c4,2016-04-07 00:00:00+00:00,16.0
56569,air_b9e27558fb8bd5c4,2016-04-08 00:00:00+00:00,13.0
56570,air_b9e27558fb8bd5c4,2016-04-09 00:00:00+00:00,4.0
56571,air_b9e27558fb8bd5c4,2016-04-10 00:00:00+00:00,
56572,air_b9e27558fb8bd5c4,2016-04-11 00:00:00+00:00,
56573,air_b9e27558fb8bd5c4,2016-04-12 00:00:00+00:00,2.0
56574,air_b9e27558fb8bd5c4,2016-04-13 00:00:00+00:00,3.0
56575,air_b9e27558fb8bd5c4,2016-04-14 00:00:00+00:00,4.0
56576,air_b9e27558fb8bd5c4,2016-04-15 00:00:00+00:00,
56577,air_b9e27558fb8bd5c4,2016-04-16 00:00:00+00:00,
56578,air_b9e27558fb8bd5c4,2016-04-17 00:00:00+00:00,
56579,air_b9e27558fb8bd5c4,2016-04-18 00:00:00+00:00,4.0
56580,air_b9e27558fb8bd5c4,2016-04-19 00:00:00+00:00,6.0
56581,air_b9e27558fb8bd5c4,2016-04-20 00:00:00+00:00,2.0
56582,air_b9e27558fb8bd5c4,2016-04-21 00:00:00+00:00,4.0
56583,air_b9e27558fb8bd5c4,2016-04-22 00:00:00+00:00,8.0
56584,air_b9e27558fb8bd5c4,2016-04-23 00:00:00+00:00,
56585,air_b9e27558fb8bd5c4,2016-04-24 00:00:00+00:00,
56586,air_b9e27558fb8bd5c4,2016-04-25 00:00:00+00:00,4.0
56587,air_b9e27558fb8bd5c4,2016-04-26 00:00:00+00:00,2.0
56588,air_b9e27558fb8bd5c4,2016-04-27 00:00:00+00:00,6.0
56589,air_b9e27558fb8bd5c4,2016-04-28 00:00:00+00:00,15.0
56590,air_b9e27558fb8bd5c4,2016-04-29 00:00:00+00:00,2.0
56591,air_b9e27558fb8bd5c4,2016-04-30 00:00:00+00:00,
56592,air_b9e27558fb8bd5c4,2016-05-01 00:00:00+00:00,
56593,air_b9e27558fb8bd5c4,2016-05-02 00:00:00+00:00,2.0
56594,air_b9e27558fb8bd5c4,2016-05-03 00:00:00+00:00,
56595,air_b9e27558fb8bd5c4,2016-05-04 00:00:00+00:00,
56596,air_b9e27558fb8bd5c4,2016-05-05 00:00:00+00:00,
56597,air_b9e27558fb8bd5c4,2016-05-06 00:00:00+00:00,
56598,air_b9e27558fb8bd5c4,2016-05-07 00:00:00+00:00,
56599,air_b9e27558fb8bd5c4,2016-05-08 00:00:00+00:00,
56600,air_b9e27558fb8bd5c4,2016-05-09 00:00:00+00:00,
56601,air_b9e27558fb8bd5c4,2016-05-10 00:00:00+00:00,
56602,air_b9e27558fb8bd5c4,2016-05-11 00:00:00+00:00,
56603,air_b9e27558fb8bd5c4,2016-05-12 00:00:00+00:00,
56604,air_b9e27558fb8bd5c4,2016-05-13 00:00:00+00:00,
56605,air_b9e27558fb8bd5c4,2016-05-14 00:00:00+00:00,
56606,air_b9e27558fb8bd5c4,2016-05-15 00:00:00+00:00,
56607,air_b9e27558fb8bd5c4,2016-05-16 00:00:00+00:00,
56608,air_b9e27558fb8bd5c4,2016-05-17 00:00:00+00:00,
56609,air_b9e27558fb8bd5c4,2016-05-18 00:00:00+00:00,
56610,air_b9e27558fb8bd5c4,2016-05-19 00:00:00+00:00,
56611,air_b9e27558fb8bd5c4,2016-05-20 00:00:00+00:00,
56612,air_b9e27558fb8bd5c4,2016-05-21 00:00:00+00:00,
56613,air_b9e27558fb8bd5c4,2016-05-22 00:00:00+00:00,
56614,air_b9e27558fb8bd5c4,2016-05-23 00:00:00+00:00,
56615,air_b9e27558fb8bd5c4,2016-05-24 00:00:00+00:00,
56616,air_b9e27558fb8bd5c4,2016-05-25 00:00:00+00:00,
56617,air_b9e27558fb8bd5c4,2016-05-26 00:00:00+00:00,
56618,air_b9e27558fb8bd5c4,2016-05-27 00:00:00+00:00,
56619,air_b9e27558fb8bd5c4,2016-05-28 00:00:00+00:00,
56620,air_b9e27558fb8bd5c4,2016-05-29 00:00:00+00:00,
56621,air_b9e27558fb8bd5c4,2016-05-30 00:00:00+00:00,
56622,air_b9e27558fb8bd5c4,2016-05-31 00:00:00+00:00,
56623,air_b9e27558fb8bd5c4,2016-06-01 00:00:00+00:00,
56624,air_b9e27558fb8bd5c4,2016-06-02 00:00:00+00:00,
56625,air_b9e27558fb8bd5c4,2016-06-03 00:00:00+00:00,
56626,air_b9e27558fb8bd5c4,2016-06-04 00:00:00+00:00,
56627,air_b9e27558fb8bd5c4,2016-06-05 00:00:00+00:00,
56628,air_b9e27558fb8bd5c4,2016-06-06 00:00:00+00:00,
56629,air_b9e27558fb8bd5c4,2016-06-07 00:00:00+00:00,
56630,air_b9e27558fb8bd5c4,2016-06-08 00:00:00+00:00,
56631,air_b9e27558fb8bd5c4,2016-06-09 00:00:00+00:00,
56632,air_b9e27558fb8bd5c4,2016-06-10 00:00:00+00:00,
56633,air_b9e27558fb8bd5c4,2016-06-11 00:00:00+00:00,
56634,air_b9e27558fb8bd5c4,2016-06-12 00:00:00+00:00,
56635,air_b9e27558fb8bd5c4,2016-06-13 00:00:00+00:00,
56636,air_b9e27558fb8bd5c4,2016-06-14 00:00:00+00:00,
56637,air_b9e27558fb8bd5c4,2016-06-15 00:00:00+00:00,
56638,air_b9e27558fb8bd5c4,2016-06-16 00:00:00+00:00,
56639,air_b9e27558fb8bd5c4,2016-06-17 00:00:00+00:00,
56640,air_b9e27558fb8bd5c4,2016-06-18 00:00:00+00:00,
56641,air_b9e27558fb8bd5c4,2016-06-19 00:00:00+00:00,
56642,air_b9e27558fb8bd5c4,2016-06-20 00:00:00+00:00,
56643,air_b9e27558fb8bd5c4,2016-06-21 00:00:00+00:00,
56644,air_b9e27558fb8bd5c4,2016-06-22 00:00:00+00:00,
56645,air_b9e27558fb8bd5c4,2016-06-23 00:00:00+00:00,
56646,air_b9e27558fb8bd5c4,2016-06-24 00:00:00+00:00,
56647,air_b9e27558fb8bd5c4,2016-06-25 00:00:00+00:00,
56648,air_b9e27558fb8bd5c4,2016-06-26 00:00:00+00:00,
56649,air_b9e27558fb8bd5c4,2016-06-27 00:00:00+00:00,
56650,air_b9e27558fb8bd5c4,2016-06-28 00:00:00+00:00,
56651,air_b9e27558fb8bd5c4,2016-06-29 00:00:00+00:00,
